metascore,top_100_director,in_a_collection,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,other genre,production_cos,en,es,fr,it,de,other_spk_lng,profit,budget,revenue,popularity,runtime,age,vote_count,vote_average,views
40.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.291638,3.0,54.2833333333333,3.0,6.0,4.719298245614035
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.001252,6.0,24.533333333333303,0.0,0.0,4.684210526315789
40.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.003013,13.0,30.283333333333303,2.0,7.5,5.280701754385965
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07533,14.0,40.61666666666679,2.0,9.0,5.157894736842105
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-875000.0,900000.0,25000.0,0.489328,97.0,8.950000000000045,6.0,6.8,8.543859649122806
40.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0.0,0.0,0.0,0.984142,89.0,52.200000000000045,3.0,5.0,3.5964912280701755
64.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0.0,0.0,0.0,0.085868,84.0,8.366666666666788,1.0,5.0,6.719298245614035
40.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.984365,95.0,70.11666666666679,36.0,6.5,8.052631578947368
13.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.031905,81.0,12.033333333333303,0.0,0.0,7.7368421052631575
40.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.507325,140.0,87.7833333333333,9.0,6.6,8.263157894736842
45.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2.600112,85.0,7.9500000000000455,13.0,6.9,4.087719298245614
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.100301,105.0,79.0333333333333,1.0,6.0,4.666666666666667
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.058229,94.0,11.616666666666788,1.0,6.0,6.175438596491228
40.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.166429,124.0,87.7833333333333,8.0,5.4,5.2105263157894735
40.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.822103,98.0,20.700000000000045,26.0,6.2,4.157894736842105
47.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,27769.0,0.0,27769.0,10.627974,96.0,13.533333333333303,22.0,5.5,2.280701754385965
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.008726,91.0,13.783333333333303,2.0,6.5,2.7017543859649122
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.090093,75.0,78.5333333333333,6.0,7.0,6.245614035087719
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,0.0,1.502637,94.0,7.7000000000000455,7.0,6.3,6.245614035087719
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.395757,83.0,11.533333333333303,24.0,6.5,4.894736842105263
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.132979,80.0,18.450000000000045,2.0,9.0,3.087719298245614
40.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,6660333.0,0.0,6660333.0,1.112171,90.0,38.11666666666679,14.0,5.8,0.5263157894736842
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.849681,92.0,69.36666666666679,6.0,6.9,6.894736842105263
40.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.643076,83.0,19.283333333333303,12.0,6.5,4.017543859649122
30.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3000000.0,3000000.0,0.0,1.571192,100.0,14.950000000000045,8.0,5.4,0.43859649122807015
36.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,-193175.0,250000.0,56825.0,4.281631,99.0,7.116666666666788,75.0,4.1,0.5964912280701754
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,1.067539,98.0,55.5333333333333,6.0,6.8,2.982456140350877
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0.0,0.0,0.0,1.188769,90.0,40.0333333333333,30.0,5.2,3.3157894736842106
69.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0.0,1.611098,106.0,17.616666666666788,28.0,6.5,6.7894736842105265
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.090803,80.0,87.95000000000005,1.0,10.0,5.192982456140351
67.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.309816,75.0,10.616666666666788,6.0,5.8,7.052631578947368
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.261998,96.0,11.116666666666788,6.0,6.3,3.7719298245614037
40.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.0,0.0,0.0,8.639067,90.0,11.783333333333303,30.0,6.8,10.210526315789474
40.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3300000.0,13400000.0,16700000.0,1.223071,100.0,9.700000000000045,7.0,4.7,2.5789473684210527
40.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.457852,81.0,47.450000000000045,2.0,4.5,0.7719298245614035
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.29714,97.0,52.700000000000045,3.0,7.0,2.2280701754385963
40.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.111323,88.0,26.783333333333303,3.0,4.3,1.087719298245614
42.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,-8621007.0,12500000.0,3878993.0,1.830829,118.0,10.366666666666788,31.0,6.3,4.543859649122807
40.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,1,0.0,0.0,0.0,0.332373,123.0,34.36666666666679,7.0,5.1,5.350877192982456
40.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.91468,112.0,62.11666666666679,1.0,5.0,5.087719298245614
40.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.124022,91.0,70.20000000000005,3.0,6.3,4.947368421052632
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.194308,80.0,11.533333333333303,5.0,6.4,4.12280701754386
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.843099,82.0,65.2833333333333,7.0,5.9,5.754385964912281
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,87600000.0,0.0,87600000.0,1.081517,40.0,25.533333333333303,5.0,5.4,6.43859649122807
40.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.487765,79.0,13.950000000000045,11.0,3.5,0.3333333333333333
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.42123,291.0,12.783333333333303,12.0,8.4,5.035087719298246
40.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,0.0,0.0,0.0,1.569337,91.0,48.2833333333333,11.0,6.0,4.245614035087719
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.697152,18.0,97.7833333333333,14.0,6.6,8.298245614035087
40.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.0,0.0,0.0,0.753073,75.0,94.7833333333333,10.0,5.7,1.8771929824561404
40.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0.0,0.0,0.0,1.189609,102.0,31.450000000000045,7.0,5.3,5.947368421052632
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.727515,97.0,10.866666666666788,11.0,7.4,5.578947368421052
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,2.518743,103.0,56.700000000000045,20.0,5.9,5.2631578947368425
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,2.996721,98.0,21.033333333333303,34.0,7.1,6.964912280701754
40.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-2017928.0,2017928.0,0.0,0.933026,49.0,10.616666666666788,19.0,5.9,4.5964912280701755
40.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.899631,98.0,33.5333333333333,22.0,6.9,5.7894736842105265
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.001662,100.0,19.450000000000045,0.0,0.0,5.824561403508772
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.290992,93.0,46.86666666666679,0.0,0.0,6.543859649122807
42.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,-2740959.0,4900000.0,2159041.0,8.076305,97.0,7.033333333333303,192.0,6.6,3.473684210526316
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1.833655,112.0,15.950000000000045,33.0,6.7,4.719298245614035
40.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,-4974100.0,5000000.0,25900.0,2.06528,84.0,14.200000000000045,18.0,4.2,0.6491228070175439
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.3172,60.0,8.200000000000045,8.0,6.9,6.894736842105263
40.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0.0,0.0,0.0,1.393393,95.0,7.033333333333303,11.0,4.1,4.7368421052631575
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.142299,71.0,55.36666666666679,4.0,6.5,5.105263157894737
76.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.555174,84.0,57.450000000000045,13.0,6.4,6.491228070175438
40.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.00195,70.0,45.700000000000045,2.0,7.5,6.5964912280701755
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.634836,26.0,98.7833333333333,15.0,6.0,11.56140350877193
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.575856,92.0,13.783333333333303,34.0,5.4,2.017543859649123
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,-14000000.0,14000000.0,0.0,3.438508,106.0,11.866666666666788,51.0,6.1,4.280701754385965
40.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.184094,92.0,45.200000000000045,2.0,7.0,5.754385964912281
40.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.318238,120.0,20.616666666666788,1.0,2.0,7.456140350877193
40.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0.0,0.0,0.0,8.195958,88.0,14.866666666666788,27.0,3.7,2.1052631578947367
70.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,0.0,0.798398,100.0,15.116666666666788,8.0,7.3,3.7719298245614037
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.308907,80.0,63.700000000000045,6.0,6.6,8.456140350877194
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.35975,105.0,15.283333333333303,10.0,6.3,1.4210526315789473
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.036478,93.0,54.86666666666679,1.0,6.0,4.280701754385965
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-110125.0,110125.0,0.0,0.223436,89.0,53.86666666666679,2.0,4.5,3.6666666666666665
40.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,4.518656,102.0,60.450000000000045,9.0,6.4,6.315789473684211
40.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.928674,108.0,68.70000000000005,23.0,7.4,7.087719298245614
40.0,0.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0.0,0.0,0.0,8.199069,88.0,15.866666666666788,67.0,5.5,1.9649122807017543
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0.0,0.0,0.491306,133.0,81.95000000000005,8.0,7.9,6.087719298245614
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.260757,116.0,55.7833333333333,10.0,5.6,7.228070175438597
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.223415,96.0,7.616666666666788,6.0,6.2,11.157894736842104
45.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.153388,0.0,18.616666666666788,2.0,5.8,2.8947368421052633
40.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0.0,0.0,0.0,3.273286,171.0,17.033333333333303,37.0,6.4,3.982456140350877
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-250000.0,250000.0,0.0,0.259383,86.0,14.200000000000045,6.0,7.6,5.491228070175438
40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,3.321958,92.0,51.7833333333333,39.0,6.8,5.052631578947368
40.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0.0,0.0,0.0,2.327569,177.0,10.950000000000045,5.0,4.6,2.0526315789473686
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.457335,97.0,69.11666666666679,2.0,7.0,4.912280701754386
40.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-2000000.0,2000000.0,0.0,5.538648,98.0,7.7000000000000455,46.0,5.4,3.210526315789474
40.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,1.566468,96.0,39.61666666666679,16.0,6.2,3.1403508771929824
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,1,0.0,0.0,0.0,6.741118,107.0,6.533333333333303,362.0,5.6,2.8771929824561404
66.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,1,-3469952.0,4000000.0,530048.0,3.92107,103.0,11.783333333333303,66.0,6.8,6.228070175438597
40.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.175646,116.0,100.7833333333333,1.0,5.0,2.807017543859649
66.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,6,1,0,0,0,0,1,27953.0,0.0,27953.0,2.933613,99.0,14.950000000000045,7.0,6.1,4.035087719298246
40.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,5.174917,71.0,22.033333333333303,88.0,5.7,4.368421052631579
40.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2.033395,77.0,84.36666666666679,9.0,7.0,4.982456140350878
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0.0,0.0,0.0,1.071716,87.0,17.450000000000045,18.0,5.8,5.228070175438597
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0.0,0.0,0.0,4.693567,96.0,14.866666666666788,34.0,5.8,4.614035087719298
40.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.520346,100.0,15.283333333333303,6.0,7.1,9.614035087719298
40.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.799574,100.0,65.0333333333333,13.0,6.3,6.578947368421052
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.160727,90.0,85.7833333333333,3.0,5.3,6.56140350877193
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.152037,83.0,72.7833333333333,3.0,5.5,3.1228070175438596
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-4000000.0,4000000.0,0.0,2.266369,103.0,13.366666666666788,9.0,5.7,6.7368421052631575
40.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.164738,216.0,79.45000000000005,1.0,7.0,4.947368421052632
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.00926,157.0,39.700000000000045,0.0,0.0,7.350877192982456
40.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0.0,6.100067,106.0,47.700000000000045,71.0,6.5,4.385964912280702
35.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0.0,0.181198,91.0,18.200000000000045,1.0,5.0,3.3333333333333335
40.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.387475,87.0,38.2833333333333,11.0,5.7,3.9649122807017543
40.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1.138586,99.0,31.616666666666788,12.0,4.8,1.1578947368421053
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.046516,0.0,11.450000000000045,1.0,8.0,5.4035087719298245
40.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.0,6.888131,87.0,22.533333333333303,11.0,5.9,6.456140350877193
40.0,0.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.675361,92.0,21.533333333333303,7.0,5.1,3.719298245614035
40.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.310517,97.0,62.7833333333333,5.0,6.6,2.5964912280701755
40.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,-5000000.0,5000000.0,0.0,4.084162,91.0,11.866666666666788,60.0,5.2,1.912280701754386
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0,0,0.0,0.0,0.0,7.872865,110.0,11.533333333333303,37.0,5.8,3.1578947368421053
55.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0.0,0.0,0.0,13.079538,98.0,6.2000000000000455,51.0,5.5,5.12280701754386
40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,1,0,1,0,0,1198346.0,0.0,1198346.0,3.896297,85.0,38.0333333333333,53.0,6.1,1.5087719298245614
78.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,0.0,1.42333,118.0,15.366666666666788,26.0,6.6,7.192982456140351
40.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.678793,95.0,65.86666666666679,5.0,4.0,4.087719298245614
49.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,4.738017,103.0,5.9500000000000455,72.0,5.6,5.157894736842105
40.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,29494.0,0.0,29494.0,6.031147,87.0,7.616666666666788,138.0,6.3,6.56140350877193
40.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,9.866744,91.0,15.700000000000045,51.0,5.3,1.9649122807017543
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.743017,82.0,17.783333333333303,10.0,7.4,7.43859649122807
40.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0.0,0.0,0.0,10.298762,141.0,9.366666666666788,50.0,6.6,4.368421052631579
40.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.378177,85.0,87.7833333333333,24.0,6.9,8.964912280701755
35.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0.0,0.0,0.0,3.847641,96.0,52.11666666666679,12.0,4.1,2.6315789473684212
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0.0,0.0,0.0,0.218456,90.0,85.95000000000005,3.0,4.2,3.6666666666666665
40.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,2.679902,91.0,54.200000000000045,12.0,4.8,1.1754385964912282
